profile,time,depth,vol,tot_TotParticles,tot_nparticles,tot_nnparticles,tot_biovolume,tot_flux,tot_flux_fit,tot_speed,small_TotParticles,small_nparticles,small_nnparticles,small_biovolume,small_flux,small_flux_fit,small_speed,big_TotParticles,big_nparticles,big_nnparticles,big_biovolume,big_flux,big_flux_fit,big_speed,icp,psd,psd_gam,psd_seg,icp_gam,icp_seg,small_icp,small_psd,big_icp,big_psd,tn_flux,tot_flux2
stn_037,2017-01-10T22:58:43Z,90,286.88,6111,21.3015895147797,648.3899310277391,7.7560440172506295,4.79157940590305,50.31158376198202,0.6177865152964377,6038,21.04712771890686,647.094117963984,7.5316151502127555,4.579596450096734,48.0857627260157,0.6080497156001615,73,0.25446179587283885,1.2958130637551035,0.22442886703787382,0.21198295580631601,2.225821035966318,0.9445440713762661,-2.2014883384486432,-3.5402902273480974,-3.4283542969597613,0.020628786851060888,-2.0569377234687103,0.05485622965993278,-2.2687634074710092,-3.5723977027857114,-2.153844860217955,-4.534599838220854,64.57767628766928,64.34151605269663
stn_037,2017-01-10T22:58:43Z,112.5,337.92,2828,8.368844696969695,243.76618882479363,3.189489666627235,2.0382521558059548,21.401647635962526,0.6390527541546575,2768,8.191287878787879,242.96483414136543,3.0199781670630292,1.8707939114172105,19.64333606988071,0.6194726610346933,60,0.17755681818181818,0.8013546834282074,0.1695114995642059,0.16745824438874446,1.7583115660818167,0.9878872219245296,-2.3969499899312905,-3.1633599400533137,-3.5317600527803577,0.021059050492939088,-2.548560002400074,0.05644769999844302,-2.460369276640867,-3.194296817806696,-2.279525338097397,-3.3359863931960563,33.63233497810961,23.73148221899536
stn_037,2017-01-10T22:58:43Z,137.5,199.76,1803,9.025830997196636,272.828891985356,3.334903530785188,2.0853032616548495,21.89568424737592,0.6252964268396316,1777,8.895674809771727,272.19136427601984,3.2168717182497897,1.9719976349888493,20.705975167382917,0.6130171818171718,26,0.1301561874249099,0.6375277093361302,0.1180318125353984,0.1133056266660003,1.189709079993003,0.9599583725109644,-2.8267731479863243,-3.422557160310981,-3.6369533626538217,0.022896764235548244,-3.033673859723703,0.06171353191666887,-2.8999552467815257,-3.457728526110763,-2.70101430798306,-4.005451834475785,34.45855203078706,27.19047680822811
stn_037,2017-01-10T22:58:43Z,162.5,204.16,1721,8.42966300940439,262.9070385910993,3.019671583487,1.8477700249975284,19.40158526247405,0.6119109227314697,1708,8.365987460815047,262.6011600313373,2.960528526485832,1.7900121263036792,18.795127326188634,0.6046258667294235,13,0.0636755485893417,0.30587855976198847,0.05914305700116814,0.0577578986938492,0.6064579362854167,0.9765795280536212,-3.5325410358089253,-3.7416974295598306,-3.7295977845107484,0.024804392038021223,-3.4412640262178775,0.06688052591982493,-3.5761784273523247,-3.7625888906516805,-3.3583087098157947,-3.702927124046774,30.080322692835487,26.581362441960266
stn_037,2017-01-10T22:58:43Z,187.5,198.88,1793,9.015486725663717,282.6847875854504,3.2176497081753457,1.966857398180639,20.65200268089671,0.6112714485928296,1769,8.894810941271118,282.0946004416114,3.1092288781683504,1.863592968280018,19.56772616694019,0.5993746492467491,24,0.12067578439259856,0.590187143839001,0.1084208300069956,0.10326442990062107,1.0842765139565211,0.9524408722379102,-3.585885276489445,-3.801265007654691,-3.8079507625465947,0.02604743778394214,-3.7628331883447297,0.07002987824712426,-3.8795713416478166,-3.941107128028933,-2.7979318237579927,-4.105402516048353,32.34148659029455,28.599885200287556
stn_037,2017-01-10T22:58:43Z,225,411.84,3338,8.105089355089355,257.99509466925446,2.8458934536885203,1.72029937580063,18.063143445906615,0.6044848142754521,3314,8.046814296814297,257.7341219477139,2.7885631886503974,1.6619987282580528,17.450986646709556,0.5960054034358904,24,0.058275058275058286,0.2609727215405555,0.05733026503812262,0.05830064754257706,0.6121567991970591,1.0169261820751947,-4.122143752314366,-4.01200837123849,-3.89698432951106,0.026489311163100198,-4.080824942184853,0.07077996078502981,-4.2862952722654315,-4.090005436220662,-3.3763725641266924,-3.162667206291695,27.49247283035428,26.259923912856898
stn_037,2017-01-10T22:58:43Z,275,413.6,3665,8.861218568665377,280.34287121800065,3.1221466696468356,1.890591298715484,19.85120863651258,0.6055421153322499,3643,8.808027079303674,280.1057930027907,3.0680614655615357,1.8337969020316967,19.254867471332815,0.5977053988701833,22,0.05319148936170213,0.23707821520997552,0.054085204085299744,0.05679439668378746,0.5963411651797683,1.0500911967386672,-3.9053233222107506,-3.9496854734506974,-3.9635265659860686,0.026146137577718394,-4.226996428948752,0.06976904272599804,-3.9934385152218193,-3.991767778339839,-3.4579398988905017,-3.0179437228687185,30.909742891523067,28.424315518681592
stn_037,2017-01-10T22:58:43Z,325,406.56,4087,10.052636757182212,313.3034904566068,3.563124808093716,2.162997775469234,22.71147664242696,0.6070508028671735,4071,10.013282172373081,313.16793553659136,3.515212117217971,2.1082192326513707,22.136301942839392,0.5997416833894705,16,0.03935458480913026,0.1355549200154817,0.04791269087574542,0.054778542817863374,0.5751746995875654,1.1432992348503976,-3.551625187355966,-3.8380399895011776,-3.977353372447473,0.02729896272899476,-4.133245552533327,0.07363281586097431,-3.533890373108022,-3.8300575014535294,-3.839595136104988,-2.1369736050380546,35.78289600999111,31.30148584652791
stn_037,2017-01-10T22:58:43Z,375,411.84,3452,8.381895881895883,258.19697279312453,2.9806371354918886,1.802732277570958,18.928688914495062,0.6048144056533928,3446,8.367327117327118,258.12662021673333,2.967503897511735,1.790218803275179,18.797297434389378,0.6032742887974925,6,0.014568764568764572,0.07035257639122375,0.013133237980153622,0.012513474295779198,0.13139148010568158,0.9528095291267101,-3.5448421506831336,-3.7449740906621942,-3.9499428773233674,0.02974729063249261,-3.907020127880875,0.08070854702335878,-3.3793103944338907,-3.665618134166953,-4.892372350495056,-4.012669627179328,29.186969124209938,25.609108935216597
stn_037,2017-01-10T22:58:43Z,425,403.04,3781,9.381202858277094,291.86635761676104,3.315115587943474,1.9988867990930044,20.988311390476547,0.6029614190113384,3774,9.36383485510123,291.7842082649288,3.298623342452481,1.9825141531762496,20.81639860835062,0.6010125883915796,7,0.017368003175863435,0.08214935183224747,0.016492245490992975,0.01637264591675477,0.1719127821259251,0.9927481327934682,-3.620599400080558,-3.83796479801897,-3.893769507952855,0.031539046112510925,-3.6536040146684075,0.08503493319248047,-3.4903361787813445,-3.7757809864391803,-4.62432376391939,-3.4920660661161427,32.92629130778671,29.143098803287558
stn_037,2017-01-10T22:58:43Z,475,465.52,4486,9.636535487197113,293.4044336090209,3.4547626356523464,2.0997491257915306,22.04736582081107,0.6077839050713957,4474,9.610757862175632,293.2702925095638,3.432445448650668,2.0789194839150884,21.828654581108427,0.6056671591772375,12,0.025777625021481357,0.13414109945711822,0.022317187001678337,0.020829641876442317,0.21871123970264433,0.9333453125107501,-3.1965408720527395,-3.6412546821258975,-3.819224395743651,0.03268428235562769,-3.4505792946558973,0.08738274395788703,-3.0219710483539193,-3.5571506149607166,-4.56324082895901,-4.976868684391499,34.708483911946594,28.875124601992017
stn_037,2017-01-10T22:58:43Z,525,477.84,3550,7.429265025950109,241.25993105237796,2.539157812388844,1.4994088283850173,15.74379269804268,0.5905142331324302,3545,7.418801272392432,241.21336034715705,2.5292078406775946,1.4896325440173137,15.641141712181795,0.5889719777312684,5,0.01046375355767621,0.04657070522090565,0.009949971711249157,0.009776284367703501,0.10265098586088675,0.9825439359441304,-4.993400324296815,-4.3909074559189545,-3.7328486730234807,0.03557825276616224,-3.332509455805309,0.09564192085321094,-4.971308693160621,-4.380587109600788,-5.111406548215554,-3.3403576553880354,22.517156608494034,24.702857645769466
stn_038,2017-01-11T03:52:44Z,10,741.84,311219,419.5230777526151,12517.802030891975,164.29771505188927,115.54277408454595,1213.1991278877324,0.7032524709674428,302669,407.99768144074193,12477.350538854993,146.80953478989667,89.5925654806115,940.7219375464207,0.6102639423851454,8550,11.52539631187318,40.45149203698182,17.488180261992593,25.95020860393446,272.4771903413118,1.483871289932467,1.3989879601613044,-3.2248091785741866,-3.025382292372628,0.03652395720158965,-0.08169395963117765,0.09782850298275195,0.8402787025980685,-3.500427615804621,1.7624637152608387,-1.9171953982316576,179.80461604830188,1239.1086010664023
stn_038,2017-01-11T03:52:44Z,30,252.56,10132,40.11719987329743,1155.934192711718,15.139527987196324,9.528580503735066,100.0500952892182,0.6293842523884164,10036,39.73709217611656,1154.0067573195247,14.802822712157157,9.2094948827825025,96.69969626921629,0.6221445099939618,96,0.3801076971808679,1.9274353921933063,0.33670527503916564,0.3190856209525636,3.3503990200019174,0.947670394874115,-0.8492872637287411,-3.173550992924993,-3.128471790966833,0.030551134963417617,-0.5908026055985225,0.08145084941674634,-0.6008366493561325,-3.050810156895187,-1.7311366238229389,-4.449685892843785,89.46506741188112,110.78650997382988
stn_038,2017-01-11T03:52:44Z,50,227.92,9333,40.94857844857845,1210.9125637025188,15.203733931313932,9.494128168962803,99.68834577410944,0.6244602945470188,9241,40.54492804492805,1208.9147507705745,14.834800089804792,9.136090195823044,95.92894705614198,0.6158552956909623,92,0.40365040365040367,1.9978129319443996,0.3689338415091409,0.3580379731397586,3.759398717967465,0.970466606357356,-1.1313037485533048,-3.3293092548525562,-3.2307987550936503,0.025563162731574694,-1.094899502176876,0.06783674459371228,-1.0083228876609442,-3.2690937610455406,-1.5643556303808916,-3.9819973829712696,89.33393076265416,118.06962761608658
stn_038,2017-01-11T03:52:44Z,70,291.28,7727,26.527739631969244,787.2049104482154,9.759842509293998,6.048368731444299,63.50787168016514,0.6197199110215789,7674,26.34578412524032,786.3425284393905,9.589866541794272,5.882093631689077,61.76198313273532,0.6133655360117798,53,0.18195550672892064,0.8623820088248088,0.1699759674997262,0.16627509975522076,1.7458885474298178,0.9782271117561875,-1.6937406073282193,-3.3946830947868527,-3.3312325033248102,0.022117843419877437,-1.586636041252615,0.05858808173046032,-1.5345891901358457,-3.317213483901459,-2.293274269644737,-3.612020017032895,73.01044080666645,76.3894793467265
stn_038,2017-01-11T03:52:44Z,90,235.84,7185,30.465569877883308,958.7164860847013,10.727270112110643,6.476439745139658,68.0026173239664,0.6037360556277991,7135,30.253561736770692,957.6549707694069,10.53811455009569,6.296571538730958,66.11400115667506,0.5975045639140241,50,0.21200814111261873,1.0615153152943742,0.18915556201495348,0.17986820640869977,1.8886161672913475,0.9509009647545045,-2.635533738990636,-3.932618460086197,-3.4283542969597613,0.020628786851060888,-2.0569377234687103,0.05485622965993278,-2.7315517848963045,-3.9781791925472767,-2.2772372894534354,-4.293989467082519,75.48610207719067,96.26459553478632
stn_038,2017-01-11T03:52:44Z,112.5,240.24,2124,8.84115884115884,260.41202319817893,3.311763282946751,2.081558215567254,21.85636126345617,0.6285347223594794,2092,8.707958707958708,259.6893063781536,3.1991434501120812,1.9776646774203115,20.765479112913273,0.6181856825929529,32,0.13320013320013319,0.7227168200253089,0.11261983283466963,0.10389353814694256,1.0908821505428967,0.9225154711378625,-2.5426866162311645,-3.267033470750821,-3.5317600527803577,0.021059050492939088,-2.548560002400074,0.05644769999844302,-2.485515561872803,-3.2381749492438754,-3.2248238109682044,-5.9583584325423775,34.39347533012797,25.4607874197792
stn_038,2017-01-11T03:52:44Z,137.5,196.24,1753,8.932939258051364,261.9512893817738,3.3767692357277523,2.139094446493972,22.460491688186707,0.6334736836208353,1723,8.780065226253566,261.1664219648373,3.2422734604948444,2.01211661958744,21.127224505668117,0.6205881903867372,30,0.15287403179779863,0.7848674169365052,0.1344957752329075,0.12697782690653242,1.3332671825185904,0.9441027176254705,-2.419520627268351,-3.2088643202251608,-3.6369533626538217,0.022896764235548244,-3.033673859723703,0.06171353191666887,-2.380062694030514,-3.1887489738166033,-2.6854653346514863,-4.620021474629927,35.38058636198646,25.68093243144716
stn_038,2017-01-11T03:52:44Z,162.5,176.88,1548,8.751696065128902,270.369807731686,3.1716317129124927,1.957703618663486,20.555887995966604,0.6172543964336065,1525,8.621664405246495,269.6996980199876,3.0576940573076246,1.8504287802190305,19.42950219229982,0.605171330269837,23,0.13003165988240614,0.6701097116984434,0.11393765560486797,0.10727483844445551,1.1263858036667826,0.9415222550873006,-3.2509550562938845,-3.620354708918393,-3.7295977845107484,0.024804392038021223,-3.4412640262178775,0.06688052591982493,-3.4652274610332445,-3.722794358689547,-2.871706299058955,-4.712140850411491,32.17260299909249,27.264705073106903
stn_038,2017-01-11T03:52:44Z,187.5,198.88,1532,7.703137570394207,243.37369520342227,2.715236180799072,1.6418956260458333,17.239904073481252,0.6046971669192462,1521,7.647827835880933,243.10195838637958,2.6650335343575007,1.5936288868349064,16.73310331176652,0.5979770484273123,11,0.05530973451327434,0.27173681704270397,0.0502026464415718,0.04826673921092682,0.5068007617147317,0.9614381438457019,-4.014535253618004,-3.934592366871683,-3.8079507625465947,0.02604743778394214,-3.7628331883447297,0.07002987824712426,-4.1248919186640025,-3.9870075244585084,-3.5567115895083545,-4.0050236790291,25.803704868839645,24.64695579583019
stn_038,2017-01-11T03:52:44Z,225,394.24,3508,8.898133116883116,285.12686625339563,3.1078977264314043,1.8705279935438295,19.64054393221021,0.6018627889958382,3482,8.832183441558442,284.8138147248681,3.0463974516871195,1.8104230196155369,19.009441705963138,0.5942832635357248,26,0.06594967532467533,0.3130515285275288,0.061500274744284725,0.06010497392829264,0.6311022262470728,0.9773122832085925,-4.188685011782362,-4.089804662738668,-3.89698432951106,0.026489311163100198,-4.080824942184853,0.07077996078502981,-4.381977535294386,-4.181241446069325,-3.312584240755847,-3.639519272225885,30.52349440018581,29.15875079253675
stn_038,2017-01-11T03:52:44Z,275,399.52,4420,11.06327593111734,350.6306433374016,3.8642424098000387,2.317685123972313,24.33569380170929,0.5997773633699769,4403,11.020724869843812,350.4443962791964,3.8225223765126795,2.2757977052661578,23.89587590529466,0.5953654370343773,17,0.042551061273528236,0.18624705820517753,0.04172003328735914,0.041887418706155095,0.43981789641462854,1.0040121113433214,-3.8533602698936504,-4.032646539789979,-3.9635265659860686,0.026146137577718394,-4.226996428948752,0.06976904272599804,-3.87009810295516,-4.040716255803732,-3.686895083806345,-3.1116242913423187,38.28358981611365,35.41890163474999
stn_038,2017-01-11T03:52:44Z,325,403.04,3965,9.837733227471219,304.2671563205199,3.493321606808539,2.1148490397466166,22.205914917339477,0.6053977497018146,3949,9.798034934497815,304.0761169763878,3.456107700339206,2.078170317680478,21.82078833564502,0.6013036912815282,16,0.03969829297340214,0.19103934413211474,0.03721390646933316,0.03667872206613881,0.38512658169445746,0.9856186986540802,-3.456590370919428,-3.7805265817926523,-3.977353372447473,0.02729896272899476,-4.133245552533327,0.07363281586097431,-3.3873100888817604,-3.74740837317177,-3.821660509670058,-3.648619967964335,34.96790033266435,30.217747263018623
stn_038,2017-01-11T03:52:44Z,375,414.48,3693,8.909959467284308,277.04479360675276,3.1529037656413905,1.9027197420104853,19.978557291110096,0.6034817055773404,3686,8.893070835745995,276.95511663278705,3.13842482202659,1.8892504488275244,19.837129712689006,0.6019740971866165,7,0.016888631538313065,0.08967697396572133,0.014478943614800378,0.013469293182960963,0.14142757842109013,0.9302676729255751,-3.6407598012968867,-3.822512885194571,-3.9499428773233674,0.02974729063249261,-3.907020127880875,0.08070854702335878,-3.5014300882663725,-3.7558757631889463,-5.112637179040139,-5.403367982870438,31.14125056618795,27.678203394559443
stn_038,2017-01-11T03:52:44Z,425,405.68,3614,8.908499309800828,276.8980953446574,3.1446536664757407,1.892930456645713,19.875769794779988,0.6019519659114474,3612,8.90356931571682,276.8789371550869,3.1396262549741567,1.8878264237990663,19.822177449890198,0.6012901761183054,2,0.004929994084007099,0.019158189570558988,0.00502741150158414,0.005104032846646607,0.05359234488978938,1.0152407148367153,-3.6788302909164345,-3.84117805498312,-3.893769507952855,0.031539046112510925,-3.6536040146684075,0.08503493319248047,-3.502412338407478,-3.756939214925616,-5.83230159429136,-2.7411827223636274,30.954508106069525,27.60583289555297
